longitude,latitude,WMO
degrees_east,degrees_north,
-152.601,-4.062,5100640
-152.587,-4.058,5100640
-152.616,-4.052,5100640
-152.631,-4.056,5100640
-152.664,-4.072,5100640
-152.674,-4.072,5100640
-152.714,-4.077,5100640
-152.725,-4.078,5100640
-152.765,-4.087,5100640
-152.777,-4.084,5100640
-152.807,-4.091,5100640
-152.845,-4.115,5100640
-152.878,-4.143,5100640
-152.91,-4.172,5100640
-152.942,-4.21,5100640
-152.953,-4.23,5100640
-152.98,-4.241,5100640
-153.013,-4.258,5100640
-153.047,-4.267,5100640
-153.075,-4.275,5100640
-153.131,-4.304,5100640
-153.16,-4.32,5100640
-153.192,-4.352,5100640
-153.216,-4.393,5100640
-153.23,-4.434,5100640
-153.247,-4.46,5100640
-153.248,-4.49,5100640
-153.255,-4.503,5100640
-153.245,-4.501,5100640
-153.254,-4.498,5100640
-153.242,-4.466,5100640
-153.259,-4.439,5100640
-153.274,-4.401,5100640
-153.32,-4.382,5100640
-153.359,-4.375,5100640
-153.413,-4.372,5100640
-153.473,-4.379,5100640
-153.534,-4.401,5100640
-153.568,-4.42,5100640
-153.629,-4.442,5100640
-153.681,-4.466,5100640
-153.733,-4.492,5100640
-153.778,-4.506,5100640
-153.83,-4.524,5100640
-153.898,-4.566,5100640
-153.958,-4.596,5100640
-154.004,-4.623,5100640
-154.036,-4.663,5100640
-154.073,-4.705,5100640
-154.113,-4.723,5100640
-154.141,-4.726,5100640
-154.196,-4.722,5100640
-154.26,-4.721,5100640
-154.326,-4.725,5100640
-154.378,-4.742,5100640
-154.432,-4.754,5100640
-154.508,-4.782,5100640
-154.556,-4.81,5100640
-154.592,-4.832,5100640
-154.63,-4.854,5100640
-154.664,-4.883,5100640
-154.691,-4.882,5100640
-154.73,-4.883,5100640
-154.779,-4.883,5100640
-154.824,-4.886,5100640
-154.865,-4.891,5100640
-154.925,-4.876,5100640
-154.964,-4.878,5100640
-155.029,-4.887,5100640
-155.08,-4.899,5100640
-155.143,-4.893,5100640
-155.187,-4.922,5100640
-155.243,-4.924,5100640
-155.292,-4.932,5100640
-155.342,-4.909,5100640
-155.398,-4.906,5100640
-155.472,-4.893,5100640
-155.546,-4.902,5100640
-155.616,-4.9,5100640
-155.699,-4.922,5100640
-155.79,-4.931,5100640
-155.897,-4.939,5100640
-155.951,-4.984,5100640
-150.006,-0.236,5100633
-150.0,-0.22,5100633
-150.035,-0.215,5100633
-150.062,-0.221,5100633
-150.091,-0.215,5100633
-150.099,-0.199,5100633
-150.122,-0.182,5100633
-150.145,-0.163,5100633
-150.179,-0.116,5100633
-150.215,-0.098,5100633
-150.266,-0.056,5100633
-150.288,-0.031,5100633
-150.293,0.014,5100633
-150.298,0.046,5100633
-150.302,0.084,5100633
-150.33,0.119,5100633
-150.326,0.156,5100633
-150.32,0.204,5100633
-150.318,0.227,5100633
-150.324,0.262,5100633
-150.328,0.26,5100633
-150.316,0.268,5100633
-150.307,0.272,5100633
-150.289,0.264,5100633
-150.267,0.293,5100633
-150.258,0.304,5100633
-150.261,0.312,5100633
-150.25,0.303,5100633
-150.251,0.296,5100633
-150.261,0.278,5100633
-150.256,0.286,5100633
-150.255,0.284,5100633
-150.223,0.302,5100633
-150.231,0.303,5100633
-150.227,0.3,5100633
-150.206,0.272,5100633
-150.17,0.251,5100633
-150.129,0.233,5100633
-150.087,0.216,5100633
-150.046,0.199,5100633
-150.013,0.183,5100633
-150.012,-3.73,5100633
-150.057,-3.703,5100633
-150.117,-3.681,5100633
-150.168,-3.661,5100633
-150.225,-3.666,5100633
-150.282,-3.681,5100633
-150.347,-3.705,5100633
-150.398,-3.737,5100633
-150.428,-3.762,5100633
-150.496,-3.791,5100633
-150.561,-3.814,5100633
-150.618,-3.837,5100633
-150.648,-3.845,5100633
-150.685,-3.865,5100633
-150.728,-3.879,5100633
-150.761,-3.884,5100633
-150.782,-3.872,5100633
-150.825,-3.88,5100633
-150.843,-3.878,5100633
-150.859,-3.891,5100633
-150.879,-3.889,5100633
-150.902,-3.896,5100633
-150.926,-3.883,5100633
-150.953,-3.847,5100633
-150.998,-3.803,5100633
-151.042,-3.765,5100633
-151.112,-3.718,5100633
-151.173,-3.68,5100633
-151.265,-3.667,5100633
-151.331,-3.682,5100633
-151.408,-3.705,5100633
-151.495,-3.736,5100633
-151.557,-3.763,5100633
-151.615,-3.775,5100633
-151.68,-3.805,5100633
-151.743,-3.828,5100633
-151.766,-3.862,5100633
-151.811,-3.871,5100633
-151.848,-3.881,5100633
-151.887,-3.87,5100633
-151.91,-3.863,5100633
-151.941,-3.841,5100633
-151.95,-3.823,5100633
-151.976,-3.813,5100633
-151.996,-3.796,5100633
-152.009,-3.765,5100633
-152.032,-3.734,5100633
-152.071,-3.704,5100633
-152.104,-3.661,5100633
-152.13,-3.637,5100633
-152.162,-3.619,5100633
-152.196,-3.611,5100633
-152.236,-3.603,5100633
-152.274,-3.583,5100633
-152.311,-3.568,5100633
-152.347,-3.537,5100633
-152.389,-3.538,5100633
-152.419,-3.526,5100633
-152.445,-3.533,5100633
-152.477,-3.528,5100633
-152.5,-3.521,5100633
-152.513,-3.508,5100633
-152.528,-3.495,5100633
-152.539,-3.49,5100633
-152.56,-3.48,5100633
-152.562,-3.46,5100633
-152.575,-3.436,5100633
-152.595,-3.421,5100633
-152.613,-3.405,5100633
-152.62,-3.398,5100633
-152.644,-3.371,5100633
-152.651,-3.354,5100633
-152.656,-3.328,5100633
-152.658,-3.308,5100633
-152.67,-3.276,5100633
-152.678,-3.261,5100633
-152.7,-3.246,5100633
-152.691,-3.221,5100633
-152.694,-3.211,5100633
-152.702,-3.191,5100633
-152.706,-3.172,5100633
-152.703,-3.129,5100633
-152.72,-3.102,5100633
-152.751,-3.071,5100633
-152.77,-3.055,5100633
-152.772,-3.03,5100633
-152.82,-3.025,5100633
-152.84,-3.023,5100633
-152.857,-3.034,5100633
-152.878,-3.047,5100633
-152.876,-3.055,5100633
-152.882,-3.073,5100633
-152.884,-3.094,5100633
-152.89,-3.112,5100633
-152.88,-3.127,5100633
-152.871,-3.138,5100633
-152.867,-3.156,5100633
-152.871,-3.17,5100633
-152.871,-3.186,5100633
-152.869,-3.213,5100633
-152.859,-3.243,5100633
-152.838,-3.259,5100633
-152.841,-3.273,5100633
-152.838,-3.282,5100633
-152.844,-3.292,5100633
-152.834,-3.296,5100633
-152.855,-3.298,5100633
-152.853,-3.316,5100633
-152.853,-3.309,5100633
-152.859,-3.319,5100633
-152.884,-3.33,5100633
-152.903,-3.339,5100633
-152.903,-3.357,5100633
-152.949,-3.38,5100633
-152.995,-3.409,5100633
-153.03,-3.452,5100633
-153.054,-3.497,5100633
-153.061,-3.531,5100633
-153.082,-3.566,5100633
-153.093,-3.576,5100633
-153.114,-3.598,5100633
-153.12,-3.613,5100633
-153.154,-3.637,5100633
-153.156,-3.64,5100633
-153.169,-3.65,5100633
-153.184,-3.667,5100633
-153.197,-3.682,5100633
-153.204,-3.697,5100633
-153.198,-3.708,5100633
-153.191,-3.712,5100633
-153.19,-3.695,5100633
-153.179,-3.686,5100633
-153.187,-3.662,5100633
-153.18,-3.639,5100633
-153.182,-3.613,5100633
-153.184,-3.575,5100633
-153.191,-3.542,5100633
-153.197,-3.501,5100633
-153.197,-3.458,5100633
-153.192,-3.407,5100633
-153.165,-3.37,5100633
-153.154,-3.333,5100633
-153.145,-3.326,5100633
-153.126,-3.324,5100633
-153.118,-3.331,5100633
-153.107,-3.336,5100633
-153.127,-3.355,5100633
-153.126,-3.361,5100633
-153.164,-3.361,5100633
-153.167,-3.37,5100633
-153.191,-3.387,5100633
-153.216,-3.408,5100633
-153.234,-3.449,5100633
-153.267,-3.463,5100633
-153.312,-3.456,5100633
-153.343,-3.5,5100633
-153.363,-3.527,5100633
-153.403,-3.584,5100633
-153.43,-3.643,5100633
-153.438,-3.701,5100633
-153.422,-3.761,5100633
-153.403,-3.808,5100633
-153.407,-3.862,5100633
-153.401,-3.866,5100633
-153.401,-3.875,5100633
-153.411,-3.86,5100633
-153.418,-3.857,5100633
-153.447,-3.851,5100633
-153.468,-3.842,5100633
-153.501,-3.841,5100633
-153.542,-3.848,5100633
-153.585,-3.84,5100633
-153.632,-3.845,5100633
-153.68,-3.845,5100633
-153.75,-3.843,5100633
-153.791,-3.849,5100633
-153.856,-3.858,5100633
-153.9,-3.859,5100633
-153.968,-3.865,5100633
-154.02,-3.885,5100633
-154.068,-3.913,5100633
-154.12,-3.924,5100633
-154.19,-3.954,5100633
-154.251,-3.986,5100633
-154.308,-4.015,5100633
-154.362,-4.044,5100633
-154.419,-4.064,5100633
-154.47,-4.096,5100633
-154.514,-4.105,5100633
-154.565,-4.129,5100633
-154.603,-4.157,5100633
-154.642,-4.182,5100633
-154.687,-4.192,5100633
-154.708,-4.21,5100633
-154.761,-4.247,5100633
-154.79,-4.251,5100633
-154.841,-4.246,5100633
-154.867,-4.277,5100633
-154.922,-4.246,5100633
-154.974,-4.257,5100633
-155.044,-4.259,5100633
-155.093,-4.291,5100633
-155.139,-4.307,5100633
-155.192,-4.347,5100633
-155.229,-4.359,5100633
-155.264,-4.39,5100633
-155.276,-4.403,5100633
-155.314,-4.39,5100633
-155.328,-4.36,5100633
-155.369,-4.344,5100633
-155.396,-4.315,5100633
-155.442,-4.291,5100633
-155.499,-4.265,5100633
-155.563,-4.248,5100633
-155.638,-4.239,5100633
-155.712,-4.233,5100633
-155.79,-4.25,5100633
-155.867,-4.283,5100633
-155.957,-4.335,5100633
-156.057,-4.388,5100633
-156.142,-4.44,5100633
-156.223,-4.484,5100633
-156.295,-4.524,5100633
-156.397,-4.567,5100633
-156.467,-4.625,5100633
-156.532,-4.647,5100633
-156.604,-4.671,5100633
-156.655,-4.667,5100633
-156.698,-4.679,5100633
-156.743,-4.688,5100633
-156.792,-4.694,5100633
-156.833,-4.674,5100633
-156.876,-4.676,5100633
-156.944,-4.676,5100633
-157.014,-4.673,5100633
-157.078,-4.68,5100633
-157.163,-4.698,5100633
-157.232,-4.723,5100633
-157.321,-4.754,5100633
-157.408,-4.807,5100633
-157.485,-4.852,5100633
-157.545,-4.894,5100633
-157.63,-4.943,5100633
-150.069,1.408,5100879
-150.173,1.39,5100879
-150.267,1.386,5100879
-150.34,1.366,5100879
-150.42,1.338,5100879
-150.536,1.298,5100879
-150.632,1.279,5100879
-150.728,1.209,5100879
-150.837,1.149,5100879
-150.955,1.096,5100879
-151.08,1.048,5100879
-151.202,0.991,5100879
-151.342,0.967,5100879
-151.469,0.948,5100879
-151.586,0.925,5100879
-151.71,0.915,5100879
-151.845,0.902,5100879
-151.973,0.892,5100879
-152.106,0.889,5100879
-152.232,0.865,5100879
-152.35,0.852,5100879
-152.485,0.833,5100879
-152.634,0.82,5100879
-152.758,0.844,5100879
-152.905,0.871,5100879
-153.059,0.921,5100879
-153.223,0.966,5100879
-153.368,1.041,5100879
-153.517,1.095,5100879
-153.667,1.15,5100879
-153.814,1.225,5100879
-153.943,1.298,5100879
-154.058,1.373,5100879
-154.188,1.43,5100879
-154.316,1.494,5100879
-154.444,1.538,5100879
-154.524,1.583,5100879
-154.672,1.641,5100879
-154.801,1.705,5100879
-154.909,1.777,5100879
-155.05,1.825,5100879
-155.124,1.874,5100879
-155.233,1.904,5100879
-155.322,1.93,5100879
-155.415,1.958,5100879
-155.487,1.982,5100879
-155.553,1.989,5100879
-155.62,1.988,5100879
-155.695,1.988,5100879
-155.784,1.992,5100879
-155.866,2.02,5100879
-155.965,2.044,5100879
-156.021,2.067,5100879
-156.097,2.096,5100879
-156.163,2.134,5100879
-156.236,2.177,5100879
-156.302,2.208,5100879
-156.382,2.21,5100879
-156.456,2.229,5100879
-156.533,2.231,5100879
-156.611,2.229,5100879
-156.706,2.218,5100879
-156.774,2.231,5100879
-156.84,2.243,5100879
-156.915,2.237,5100879
-157.015,2.248,5100879
-157.091,2.258,5100879
-157.17,2.28,5100879
-157.251,2.308,5100879
-157.351,2.306,5100879
-157.471,2.335,5100879
-157.58,2.348,5100879
-157.688,2.344,5100879
-157.813,2.346,5100879
-157.951,2.352,5100879
-158.071,2.353,5100879
-158.181,2.338,5100879
-158.273,2.331,5100879
-158.352,2.308,5100879
-158.436,2.292,5100879
-158.511,2.277,5100879
-158.568,2.262,5100879
-158.64,2.23,5100879
-158.686,2.214,5100879
-158.74,2.196,5100879
-158.798,2.181,5100879
-158.847,2.18,5100879
-158.893,2.171,5100879
-158.927,2.168,5100879
-158.975,2.175,5100879
-159.015,2.177,5100879
-159.036,2.19,5100879
-159.062,2.209,5100879
-159.077,2.234,5100879
-159.072,2.278,5100879
-159.056,2.312,5100879
-159.042,2.353,5100879
-159.037,2.381,5100879
-159.031,2.407,5100879
-159.016,2.424,5100879
-159.005,2.452,5100879
-158.994,2.467,5100879
-158.965,2.501,5100879
-158.939,2.505,5100879
-158.9,2.517,5100879
-158.865,2.529,5100879
-158.839,2.547,5100879
-158.807,2.562,5100879
-158.782,2.567,5100879
-158.73,2.558,5100879
-158.705,2.55,5100879
-158.665,2.535,5100879
-158.636,2.512,5100879
-158.593,2.487,5100879
-158.544,2.457,5100879
-158.516,2.437,5100879
-158.476,2.424,5100879
-158.462,2.421,5100879
-158.441,2.425,5100879
-158.434,2.435,5100879
-158.402,2.452,5100879
-158.376,2.479,5100879
-158.313,2.509,5100879
-158.278,2.548,5100879
-158.257,2.582,5100879
-158.21,2.608,5100879
-158.176,2.655,5100879
-158.163,2.71,5100879
-158.144,2.765,5100879
-158.138,2.828,5100879
-158.13,2.895,5100879
-158.121,2.972,5100879
-158.112,3.063,5100879
-158.091,3.168,5100879
-158.049,3.282,5100879
-158.013,3.396,5100879
-157.969,3.49,5100879
-157.933,3.593,5100879
-157.865,3.722,5100879
-157.808,3.825,5100879
-157.73,3.926,5100879
-157.678,4.003,5100879
-157.713,4.11,5100879
-157.595,4.168,5100879
-157.567,4.265,5100879
-157.526,4.367,5100879
-157.461,4.478,5100879
-157.391,4.587,5100879
-157.304,4.681,5100879
-157.195,4.781,5100879
-157.087,4.837,5100879
-156.991,4.888,5100879
-156.887,4.935,5100879
-156.766,4.97,5100879
-150.004,3.303,5100863
-150.064,3.292,5100863
-150.132,3.289,5100863
-150.209,3.291,5100863
-150.289,3.304,5100863
-150.364,3.312,5100863
-150.442,3.329,5100863
-150.52,3.36,5100863
-150.561,3.373,5100863
-150.584,3.411,5100863
-150.605,3.429,5100863
-150.621,3.473,5100863
-150.624,3.515,5100863
-150.631,3.561,5100863
-150.614,3.599,5100863
-150.583,3.642,5100863
-150.546,3.672,5100863
-150.491,3.714,5100863
-150.438,3.772,5100863
-150.38,3.818,5100863
-150.3,3.871,5100863
-150.209,3.909,5100863
-150.085,3.934,5100863
-153.192,2.054,5100869
-153.241,2.101,5100869
-153.29,2.145,5100869
-153.321,2.189,5100869
-153.36,2.229,5100869
-153.403,2.258,5100869
-153.442,2.275,5100869
-153.474,2.297,5100869
-153.498,2.295,5100869
-153.548,2.294,5100869
-153.591,2.287,5100869
-153.638,2.272,5100869
-153.696,2.257,5100869
-153.731,2.261,5100869
-153.779,2.279,5100869
-153.809,2.296,5100869
-153.854,2.327,5100869
-153.9,2.36,5100869
-153.935,2.399,5100869
-153.979,2.437,5100869
-154.033,2.492,5100869
-154.077,2.54,5100869
-154.114,2.591,5100869
-154.141,2.62,5100869
-154.198,2.649,5100869
-154.233,2.681,5100869
-154.254,2.714,5100869
-154.295,2.741,5100869
-154.336,2.782,5100869
-154.368,2.839,5100869
-154.407,2.893,5100869
-154.404,2.949,5100869
-154.423,3.01,5100869
-154.437,3.076,5100869
-154.44,3.147,5100869
-154.425,3.203,5100869
-154.421,3.265,5100869
-154.415,3.322,5100869
-154.397,3.387,5100869
-154.347,3.44,5100869
-154.317,3.479,5100869
-154.286,3.513,5100869
-154.256,3.552,5100869
-154.217,3.595,5100869
-154.182,3.641,5100869
-154.143,3.664,5100869
-154.108,3.686,5100869
-154.058,3.727,5100869
-154.023,3.735,5100869
-153.989,3.737,5100869
-153.952,3.725,5100869
-153.931,3.736,5100869
-153.906,3.741,5100869
-153.873,3.75,5100869
-153.838,3.755,5100869
-153.805,3.769,5100869
-153.767,3.775,5100869
-153.728,3.788,5100869
-153.684,3.79,5100869
-153.649,3.807,5100869
-153.619,3.823,5100869
-153.579,3.82,5100869
-153.511,3.761,5100869
-153.477,3.696,5100869
-153.448,3.661,5100869
-153.44,3.6,5100869
-153.424,3.547,5100869
-153.391,3.479,5100869
-153.398,3.429,5100869
-153.422,3.366,5100869
-153.466,3.318,5100869
-153.485,3.305,5100869
-153.522,3.318,5100869
-153.588,3.32,5100869
-153.642,3.36,5100869
-153.685,3.411,5100869
-153.728,3.462,5100869
-153.763,3.512,5100869
-153.776,3.575,5100869
-153.778,3.649,5100869
-153.757,3.717,5100869
-153.74,3.742,5100869
-153.71,3.756,5100869
-153.681,3.779,5100869
-153.665,3.784,5100869
-153.651,3.787,5100869
-153.635,3.772,5100869
-153.641,3.763,5100869
-153.655,3.765,5100869
-153.654,3.747,5100869
-153.677,3.712,5100869
-153.695,3.67,5100869
-153.698,3.623,5100869
-153.679,3.573,5100869
-153.683,3.509,5100869
-153.67,3.459,5100869
-153.64,3.413,5100869
-153.589,3.366,5100869
-153.556,3.31,5100869
-153.521,3.261,5100869
-153.501,3.221,5100869
-153.479,3.182,5100869
-153.427,3.146,5100869
-153.417,3.111,5100869
-153.404,3.088,5100869
-153.379,3.059,5100869
-153.367,3.038,5100869
-153.351,3.008,5100869
-153.345,2.993,5100869
-153.338,2.989,5100869
-153.328,3.013,5100869
-153.319,3.048,5100869
-153.295,3.084,5100869
-153.278,3.105,5100869
-153.244,3.107,5100869
-153.197,3.094,5100869
-153.163,3.113,5100869
-153.109,3.119,5100869
-153.126,3.141,5100869
-153.106,3.171,5100869
-153.129,3.154,5100869
-153.135,3.118,5100869
-153.176,3.114,5100869
-153.226,3.157,5100869
-153.265,3.195,5100869
-153.294,3.241,5100869
-153.32,3.284,5100869
-153.326,3.316,5100869
-153.331,3.354,5100869
-153.319,3.397,5100869
-153.304,3.432,5100869
-153.288,3.461,5100869
-153.261,3.478,5100869
-153.212,3.508,5100869
-153.178,3.531,5100869
-153.159,3.56,5100869
-153.136,3.588,5100869
-153.115,3.626,5100869
-153.091,3.65,5100869
-153.073,3.663,5100869
-153.025,3.662,5100869
-152.991,3.653,5100869
-152.975,3.618,5100869
-152.958,3.565,5100869
-152.958,3.519,5100869
-152.975,3.497,5100869
-152.971,3.457,5100869
-152.98,3.409,5100869
-152.998,3.37,5100869
-153.017,3.326,5100869
-153.062,3.31,5100869
-153.142,3.303,5100869
-153.209,3.288,5100869
-153.297,3.312,5100869
-153.377,3.341,5100869
-153.452,3.365,5100869
-153.511,3.412,5100869
-153.573,3.462,5100869
-153.63,3.504,5100869
-153.668,3.519,5100869
-153.709,3.541,5100869
-153.714,3.583,5100869
-153.757,3.623,5100869
-153.755,3.671,5100869
-153.731,3.725,5100869
-153.703,3.786,5100869
-153.681,3.845,5100869
-153.658,3.907,5100869
-153.607,3.957,5100869
-153.555,3.999,5100869
-153.497,4.051,5100869
-153.475,4.044,5100869
-153.466,4.005,5100869
-153.479,3.953,5100869
-153.522,3.923,5100869
-153.593,3.855,5100869
-153.662,3.825,5100869
-153.734,3.798,5100869
-153.829,3.798,5100869
-153.909,3.778,5100869
-153.959,3.773,5100869
-154.001,3.785,5100869
-154.029,3.803,5100869
-154.059,3.847,5100869
-154.071,3.894,5100869
-154.077,3.921,5100869
-154.077,3.953,5100869
-154.077,3.995,5100869
-154.041,4.026,5100869
-154.006,4.025,5100869
-153.964,4.024,5100869
-153.931,4.005,5100869
-153.913,3.995,5100869
-153.906,3.961,5100869
-153.923,3.939,5100869
-153.928,3.935,5100869
-153.953,3.948,5100869
-153.955,3.947,5100869
-153.97,3.933,5100869
-153.996,3.906,5100869
-154.025,3.882,5100869
-154.056,3.843,5100869
-154.087,3.788,5100869
-154.133,3.737,5100869
-154.176,3.701,5100869
-154.235,3.666,5100869
-154.307,3.644,5100869
-154.401,3.61,5100869
-154.493,3.589,5100869
-154.595,3.577,5100869
-154.719,3.541,5100869
-154.851,3.572,5100869
-154.981,3.615,5100869
-155.074,3.702,5100869
-155.162,3.776,5100869
-155.215,3.842,5100869
-155.262,3.919,5100869
-155.312,4.001,5100869
-155.355,4.115,5100869
-155.385,4.221,5100869
-155.38,4.342,5100869
-155.345,4.433,5100869
-155.303,4.516,5100869
-155.256,4.601,5100869
-155.221,4.673,5100869
-155.15,4.765,5100869
-155.09,4.85,5100869
-155.025,4.927,5100869
-154.951,4.999,5100869
-151.96,4.99,5100869
-151.912,4.92,5100869
-151.887,4.865,5100869
-151.836,4.817,5100869
-151.846,4.763,5100869
-151.827,4.735,5100869
-151.814,4.744,5100869
-151.781,4.769,5100869
-151.747,4.778,5100869
-151.715,4.763,5100869
-151.716,4.811,5100869
-151.703,4.88,5100869
-151.685,4.961,5100869
-151.399,5.0,5100869
-151.298,4.967,5100869
-151.212,4.965,5100869
-151.126,4.974,5100869
-151.038,4.975,5100869
-150.952,4.985,5100869
-150.231,0.049,5100878
-150.233,0.045,5100878
-150.255,0.042,5100878
-150.281,0.026,5100878
-150.32,0.023,5100878
-150.346,-0.005,5100878
-150.376,-0.035,5100878
-150.414,-0.057,5100878
-150.457,-0.051,5100878
-150.484,-0.028,5100878
-150.521,-0.006,5100878
-150.551,0.032,5100878
-150.601,0.039,5100878
-150.635,0.041,5100878
-150.668,0.054,5100878
-150.684,0.058,5100878
-150.715,0.085,5100878
-150.737,0.098,5100878
-150.769,0.126,5100878
-150.785,0.141,5100878
-150.821,0.165,5100878
-150.859,0.196,5100878
-150.897,0.209,5100878
-150.948,0.229,5100878
-150.997,0.246,5100878
-151.043,0.258,5100878
-151.098,0.266,5100878
-151.163,0.264,5100878
-151.229,0.27,5100878
-151.294,0.278,5100878
-151.363,0.285,5100878
-151.457,0.302,5100878
-151.549,0.292,5100878
-151.625,0.291,5100878
-151.703,0.285,5100878
-151.813,0.264,5100878
-151.906,0.237,5100878
-152.014,0.201,5100878
-152.119,0.149,5100878
-152.24,0.087,5100878
-152.38,0.024,5100878
-152.507,-0.074,5100878
-152.651,-0.129,5100878
-152.774,-0.18,5100878
-152.911,-0.241,5100878
-153.05,-0.278,5100878
-153.178,-0.313,5100878
-153.334,-0.358,5100878
-153.474,-0.421,5100878
-153.599,-0.475,5100878
-153.76,-0.54,5100878
-153.911,-0.577,5100878
-154.058,-0.643,5100878
-154.227,-0.694,5100878
-154.371,-0.745,5100878
-154.533,-0.787,5100878
-154.722,-0.83,5100878
-154.852,-0.874,5100878
-155.023,-0.896,5100878
-155.194,-0.917,5100878
-155.373,-0.917,5100878
-155.527,-0.928,5100878
-155.694,-0.926,5100878
-155.857,-0.931,5100878
-156.028,-0.91,5100878
-156.168,-0.92,5100878
-156.337,-0.932,5100878
-156.491,-0.93,5100878
-156.666,-0.919,5100878
-156.861,-0.916,5100878
-157.045,-0.922,5100878
-157.195,-0.925,5100878
-157.38,-0.925,5100878
-157.552,-0.958,5100878
-157.731,-0.981,5100878
-157.914,-1.0,5100878
-158.094,-1.024,5100878
-158.267,-1.052,5100878
-158.446,-1.068,5100878
-158.604,-1.089,5100878
-158.795,-1.091,5100878
-158.974,-1.113,5100878
-159.156,-1.123,5100878
-159.342,-1.165,5100878
-159.529,-1.193,5100878
-159.705,-1.224,5100878
-159.876,-1.258,5100878
-150.036,-3.622,5100846
-150.067,-3.624,5100846
-150.108,-3.635,5100846
-150.137,-3.639,5100846
-150.168,-3.669,5100846
-150.219,-3.693,5100846
-150.261,-3.717,5100846
-150.298,-3.745,5100846
-150.348,-3.792,5100846
-150.399,-3.833,5100846
-150.435,-3.877,5100846
-150.462,-3.927,5100846
-150.492,-3.971,5100846
-150.509,-3.997,5100846
-150.514,-4.008,5100846
-150.539,-4.019,5100846
-150.561,-4.047,5100846
-150.593,-4.075,5100846
-150.609,-4.099,5100846
-150.638,-4.119,5100846
-150.671,-4.151,5100846
-150.709,-4.191,5100846
-150.736,-4.223,5100846
-150.757,-4.261,5100846
-150.786,-4.296,5100846
-150.823,-4.321,5100846
-150.851,-4.323,5100846
-150.881,-4.311,5100846
-150.915,-4.302,5100846
